group_id,source_band,final_band,status,components,number_of_components,dominant_period_days,spectral_concentration,minimum_absolute_wcor,mean_absolute_wcor,singular_value_ratio,trajectory_energy_fraction,prefecture_code,variable
G052,seasonal_subannual,seasonal_subannual,singleton_candidate,165,1,64.4470588235294,0.4855948452905672,,,,0.0017948420160681,JP-13,t2m_std_anom
G053,seasonal_subannual,seasonal_subannual,singleton_candidate,172,1,52.67307692307692,0.228483321930424,,,,0.0017363504041252,JP-13,t2m_std_anom
G054,seasonal_subannual,seasonal_subannual,singleton_candidate,173,1,43.13385826771653,0.22388346527490993,,,,0.0017194864954264,JP-13,t2m_std_anom
G055,seasonal_subannual,seasonal_subannual,accepted_cluster,"188,193,194",3,52.67307692307692,0.38972803818544205,0.758830545313963,0.7738691271317454,0.9881074063973492,0.004751583248292,JP-13,t2m_std_anom
G056,seasonal_subannual,seasonal_subannual,singleton_candidate,178,1,121.73333333333333,0.18679123187278143,,,,0.0016652061215723,JP-13,t2m_std_anom
G057,seasonal_subannual,seasonal_subannual,singleton_candidate,192,1,52.67307692307692,0.29422067154489046,,,,0.0015846696621428,JP-13,t2m_std_anom
G058,seasonal_subannual,seasonal_subannual,singleton_candidate,209,1,79.39130434782608,0.3298048411321665,,,,0.0013995111476636,JP-13,t2m_std_anom
G059,seasonal_subannual,seasonal_subannual,singleton_candidate,220,1,79.39130434782608,0.4509329556254103,,,,0.0013054445234997,JP-13,t2m_std_anom
G060,seasonal_subannual,seasonal_subannual,singleton_candidate,229,1,74.02702702702703,0.16180926375289933,,,,0.0012508351430185,JP-13,t2m_std_anom
G061,seasonal_subannual,seasonal_subannual,accepted_cluster,"259,262",2,89.80327868852459,0.5201913422579904,0.9869593878724677,0.9869593878724677,0.9940462483125885,0.0020713386881167,JP-13,t2m_std_anom
G062,seasonal_subannual,seasonal_subannual,singleton_candidate,251,1,60.19780219780219,0.28236116606356376,,,,0.0010772025714782,JP-13,t2m_std_anom
G063,seasonal_subannual,seasonal_subannual,accepted_cluster,"237,242",2,30.433333333333334,0.24780031058266197,0.8245431398819343,0.8245431398819343,0.9935417297996962,0.0023361739878835002,JP-13,t2m_std_anom
G064,seasonal_subannual,seasonal_subannual,accepted_cluster,"199,200",2,33.0,0.553070725992548,0.9999133188473172,0.9999133188473172,0.999616576276048,0.0029714511447253003,JP-13,t2m_std_anom
G065,seasonal_subannual,seasonal_subannual,accepted_cluster,"125,126",2,34.024844720496894,0.3187129261930494,0.946971583530437,0.946971583530437,0.9993859979327182,0.0049483881660569995,JP-13,t2m_std_anom
G066,seasonal_subannual,seasonal_subannual,accepted_cluster,"38,45",2,133.60975609756096,0.25589761592786486,0.7238411614833637,0.7238411614833637,0.9764816679099936,0.0093300085807503,JP-13,t2m_std_anom
G067,seasonal_subannual,seasonal_subannual,singleton_candidate,49,1,136.95,0.25244947938960954,,,,0.0042588312399812,JP-13,t2m_std_anom
G068,seasonal_subannual,seasonal_subannual,accepted_cluster,"368,369",2,127.3953488372093,0.18928110226639464,0.929086080372143,0.929086080372143,0.9953602119375186,0.0011838614386887,JP-13,t2m_std_anom
G069,seasonal_subannual,seasonal_subannual,singleton_candidate,374,1,127.3953488372093,0.3117435418346766,,,,0.0005709760476666,JP-13,t2m_std_anom
G070,seasonal_subannual,seasonal_subannual,accepted_cluster,"383,386",2,40.88059701492537,0.24506472096588364,0.8203946449500478,0.8203946449500478,0.9934404258578803,0.0010440093298279,JP-13,t2m_std_anom
G071,seasonal_subannual,seasonal_subannual,singleton_candidate,384,1,40.88059701492537,0.3613524039975833,,,,0.0005243380280301,JP-13,t2m_std_anom
G072,seasonal_subannual,seasonal_subannual,singleton_candidate,390,1,40.88059701492537,0.13930015580026373,,,,0.00050336824855,JP-13,t2m_std_anom
G073,seasonal_subannual,seasonal_subannual,accepted_cluster,"269,270,271,272",4,42.46511627906976,0.3788970671664915,0.745835203555528,0.870171153484241,0.9944045348296795,0.0039762011552749,JP-13,t2m_std_anom
G074,seasonal_subannual,seasonal_subannual,singleton_candidate,273,1,42.46511627906976,0.17717529412787428,,,,0.0009853119668364,JP-13,t2m_std_anom
G075,seasonal_subannual,seasonal_subannual,singleton_candidate,291,1,48.05263157894737,0.10017988910172518,,,,0.000913046405366,JP-13,t2m_std_anom
G076,seasonal_subannual,seasonal_subannual,singleton_candidate,292,1,48.05263157894737,0.21207395604994378,,,,0.0008965015885032,JP-13,t2m_std_anom
G077,seasonal_subannual,seasonal_subannual,accepted_cluster,"282,284",2,48.47787610619469,0.408661198866538,0.886257700151691,0.886257700151691,0.9989569220103686,0.0018869173804666002,JP-13,t2m_std_anom
G078,seasonal_subannual,seasonal_subannual,singleton_candidate,279,1,48.47787610619469,0.4310032630788773,,,,0.0009650392008223,JP-13,t2m_std_anom
G079,seasonal_subannual,seasonal_subannual,singleton_candidate,285,1,48.47787610619469,0.43855576216961956,,,,0.0009325514870578,JP-13,t2m_std_anom
G080,seasonal_subannual,seasonal_subannual,accepted_cluster,"309,310",2,38.851063829787236,0.3881329413611502,0.8554688206963369,0.8554688206963369,0.9906573163251152,0.0016083354964403,JP-13,t2m_std_anom
G081,seasonal_subannual,seasonal_subannual,singleton_candidate,304,1,38.851063829787236,0.19984328097308576,,,,0.0008341109710406,JP-13,t2m_std_anom
G082,seasonal_subannual,seasonal_subannual,accepted_cluster,"338,339",2,33.40243902439024,0.23462588027812353,0.9698783844517919,0.9698783844517919,0.9975133203220431,0.0014002695987366,JP-13,t2m_std_anom
G083,seasonal_subannual,seasonal_subannual,accepted_cluster,"341,342,343",3,60.19780219780219,0.1334263577004221,0.7001330440628891,0.8220399676157023,0.9982255097164172,0.0020475568369986,JP-13,t2m_std_anom
G084,seasonal_subannual,seasonal_subannual,singleton_candidate,332,1,36.765100671140935,0.3202382731279217,,,,0.0007229017472067,JP-13,t2m_std_anom
G085,seasonal_subannual,seasonal_subannual,singleton_candidate,335,1,36.765100671140935,0.30792514928224274,,,,0.0007128031073191,JP-13,t2m_std_anom
G086,seasonal_subannual,seasonal_subannual,singleton_candidate,314,1,34.2375,0.21709958263678747,,,,0.0007691625466294,JP-13,t2m_std_anom
G087,subseasonal,subseasonal,accepted_cluster,"104,105",2,14.569148936170212,0.6116132099305581,0.9998339427440083,0.9998339427440083,0.9998818741263001,0.0056804759871287,JP-13,t2m_std_anom
G088,subseasonal,subseasonal,accepted_cluster,"205,206",2,14.155038759689923,0.37479826922792664,0.9508455618038564,0.9508455618038564,0.9995340849780511,0.0028439739539325,JP-13,t2m_std_anom
G089,subseasonal,subseasonal,accepted_cluster,"358,359",2,13.974489795918366,0.2710384601436314,0.946846896557472,0.946846896557472,0.9987526180431346,0.0012931546849241,JP-13,t2m_std_anom
G090,subseasonal,subseasonal,accepted_cluster,"166,167",2,12.59310344827586,0.5427805133664976,0.9995280365151307,0.9995280365151307,0.9998204753997263,0.0035666701235985,JP-13,t2m_std_anom
G091,subseasonal,subseasonal,accepted_cluster,"179,180",2,12.421768707482993,0.5227254381150694,0.9954167524545217,0.9954167524545217,0.9999254359226298,0.0033214611045307,JP-13,t2m_std_anom
G092,subseasonal,subseasonal,accepted_cluster,"93,94",2,12.310112359550562,0.6621732495971175,0.9999083248263356,0.9999083248263356,0.9998907032115579,0.0059762759149663,JP-13,t2m_std_anom
G093,subseasonal,subseasonal,accepted_cluster,"117,118,123,124",4,11.88286334056399,0.3693169413042207,0.9066461200304005,0.9516811347065669,0.9825251612145811,0.0101860043349808,JP-13,t2m_std_anom
G094,subseasonal,subseasonal,accepted_cluster,"151,152,153",3,11.581395348837209,0.6001571335275748,0.8026769906727181,0.8880416848206573,0.9983440945842715,0.005777661725188199,JP-13,t2m_std_anom
G095,subseasonal,subseasonal,accepted_cluster,"305,307",2,11.705128205128204,0.2247825366471682,0.9452739567920143,0.9452739567920143,0.9952674600135617,0.0016531796684036001,JP-13,t2m_std_anom
G096,subseasonal,subseasonal,singleton_candidate,376,1,11.630573248407643,0.35259404883086964,,,,0.00055792810286,JP-13,t2m_std_anom
G097,subseasonal,subseasonal,accepted_cluster,"127,128",2,13.559405940594058,0.5562095898144297,0.9931612194231492,0.9931612194231492,0.9981633839793752,0.0048346638396846,JP-13,t2m_std_anom
G098,subseasonal,subseasonal,accepted_cluster,"207,208",2,13.62686567164179,0.48086960753030994,0.9853423423167764,0.9853423423167764,0.9997273016134126,0.0028183381373967,JP-13,t2m_std_anom
G099,subseasonal,subseasonal,accepted_cluster,"235,236,238,239",4,14.046153846153846,0.3092621590254761,0.8085973219510808,0.8931475155896438,0.9919587195402023,0.0047303326306993,JP-13,t2m_std_anom
G100,subseasonal,subseasonal,accepted_cluster,"232,233",2,13.833333333333334,0.44218259649059966,0.9710459638077191,0.9710459638077191,0.9988372589534924,0.0024311517146964,JP-13,t2m_std_anom
G101,subseasonal,subseasonal,accepted_cluster,"230,231",2,16.35223880597015,0.13954822775246917,0.7984272636832337,0.7984272636832337,0.9989815490190297,0.0024495505010261,JP-13,t2m_std_anom
G102,subseasonal,subseasonal,accepted_cluster,"240,241",2,12.227678571428571,0.41421484238742895,0.9193238520738207,0.9193238520738207,0.9988879181510296,0.0023331975488063,JP-13,t2m_std_anom
G103,subseasonal,subseasonal,accepted_cluster,"252,254",2,12.09271523178808,0.22032722531776913,0.7843830674807222,0.7843830674807222,0.9981093177212275,0.0021425301335682998,JP-13,t2m_std_anom
G104,subseasonal,subseasonal,accepted_cluster,"265,266",2,13.426470588235292,0.1934522673141051,0.9237808298092205,0.9237808298092205,0.9996951280393771,0.0020216013287051,JP-13,t2m_std_anom
G105,subseasonal,subseasonal,accepted_cluster,"249,250",2,10.741176470588234,0.16760563544446708,0.9220950964814102,0.9220950964814102,0.998346118388913,0.0021780787798083004,JP-13,t2m_std_anom
G106,subseasonal,subseasonal,accepted_cluster,"260,261",2,10.575289575289574,0.2698154787006964,0.9184218139840774,0.9184218139840774,0.9989570997593902,0.0020672208121862,JP-13,t2m_std_anom
G107,subseasonal,subseasonal,accepted_cluster,"255,256",2,11.986870897155361,0.17945519743843258,0.8749538457196365,0.8749538457196365,0.9994795100050955,0.0021050137655235,JP-13,t2m_std_anom
G108,subseasonal,subseasonal,accepted_cluster,"218,219",2,9.08457711442786,0.6011774204599534,0.9928813677723982,0.9928813677723982,0.9995395302708302,0.0026133327021726,JP-13,t2m_std_anom
G109,subseasonal,subseasonal,accepted_cluster,"221,222",2,11.43632567849687,0.2479025480322805,0.8661013842422778,0.8661013842422778,0.9988195072300896,0.002599972608078,JP-13,t2m_std_anom
G110,subseasonal,subseasonal,accepted_cluster,"214,215,223",3,11.43632567849687,0.38758615719346134,0.7357471209955183,0.8279736841126691,0.982683291783197,0.0039733889529269,JP-13,t2m_std_anom
G111,subseasonal,subseasonal,accepted_cluster,"225,226,227",3,11.831533477321813,0.3272477986456423,0.8333818909846187,0.8942982089423808,0.9971928933123437,0.0038415625716285004,JP-13,t2m_std_anom
G112,subseasonal,subseasonal,singleton_candidate,224,1,11.43632567849687,0.13575186843167408,,,,0.0012880441474029,JP-13,t2m_std_anom
G113,subseasonal,subseasonal,accepted_cluster,"365,366",2,13.231884057971014,0.32916813604382616,0.9828698128226248,0.9828698128226248,0.9945655936609262,0.0012166006104694,JP-13,t2m_std_anom
G114,subseasonal,subseasonal,accepted_cluster,"361,362",2,13.231884057971014,0.2269350771440225,0.8066694474543671,0.8066694474543671,0.9954825264047444,0.0012552292545512998,JP-13,t2m_std_anom
G115,subseasonal,subseasonal,accepted_cluster,"286,287",2,13.07398568019093,0.49782249162185965,0.9411352990243236,0.9411352990243236,0.9970908640497289,0.0018583640780356,JP-13,t2m_std_anom
G116,subseasonal,subseasonal,accepted_cluster,"289,290",2,20.828897338403042,0.17065201573137104,0.7850919595347048,0.7850919595347048,0.9996238662949033,0.0018427673944780999,JP-13,t2m_std_anom
G117,subseasonal,subseasonal,accepted_cluster,"195,196",2,11.460251046025105,0.36064278572013014,0.9917251824724191,0.9917251824724191,0.9997291310003276,0.003087203420025,JP-13,t2m_std_anom
G118,subseasonal,subseasonal,accepted_cluster,"197,198",2,14.530503978779839,0.16114590941782303,0.9653230602785909,0.9653230602785909,0.9991580659220464,0.0030304804106145,JP-13,t2m_std_anom
G119,subseasonal,subseasonal,accepted_cluster,"334,336,337",3,11.089068825910932,0.37118687514055854,0.7521856363932381,0.8428278637026146,0.9962745756730588,0.002133811580598,JP-13,t2m_std_anom
G120,subseasonal,subseasonal,accepted_cluster,"348,350",2,11.318181818181818,0.26232327057739924,0.8884089651649698,0.8884089651649698,0.9962985939934926,0.0013382242272193,JP-13,t2m_std_anom
G121,subseasonal,subseasonal,accepted_cluster,"349,351",2,11.318181818181818,0.10345114009922299,0.7632070683983797,0.7632070683983797,0.9958576453595206,0.0013370924696932,JP-13,t2m_std_anom
G122,subseasonal,subseasonal,accepted_cluster,"267,268",2,18.382550335570468,0.47587353660066684,0.9877057120235365,0.9877057120235365,0.9995782913109464,0.0020060061194435,JP-13,t2m_std_anom
G123,subseasonal,subseasonal,accepted_cluster,"263,264",2,17.17241379310345,0.42261012512997964,0.9364262000928696,0.9364262000928696,0.9963364523844586,0.0020510906253425,JP-13,t2m_std_anom
G124,subseasonal,subseasonal,accepted_cluster,"325,326",2,19.92,0.31250801388496513,0.7888837292783789,0.7888837292783789,0.9971416258316421,0.0014847007776826,JP-13,t2m_std_anom
G125,subseasonal,subseasonal,singleton_candidate,308,1,18.632653061224488,0.19233512647163634,,,,0.0008149571850755,JP-13,t2m_std_anom
G126,subseasonal,subseasonal,singleton_candidate,311,1,18.632653061224488,0.26764909761732353,,,,0.0007889390424176,JP-13,t2m_std_anom
G127,subseasonal,subseasonal,accepted_cluster,"247,248",2,25.013698630136986,0.45246101935347893,0.9899500651105687,0.9899500651105687,0.9991749337347764,0.0021959102902798,JP-13,t2m_std_anom
G128,subseasonal,subseasonal,accepted_cluster,"288,295",2,26.59223300970874,0.2651998637817454,0.7621710836579574,0.7621710836579574,0.9785414512223106,0.001807221987756,JP-13,t2m_std_anom
G129,subseasonal,subseasonal,accepted_cluster,"293,296",2,26.463768115942027,0.2617426152956894,0.9024723172551951,0.9024723172551951,0.9940600016279183,0.0017732722539013,JP-13,t2m_std_anom
G130,subseasonal,subseasonal,singleton_candidate,294,1,26.59223300970874,0.1751784104531564,,,,0.0008894216919556,JP-13,t2m_std_anom
G131,subseasonal,subseasonal,accepted_cluster,"316,317",2,23.921397379912662,0.199361458886727,0.9831411744146661,0.9831411744146661,0.9997223487626703,0.001517049260176,JP-13,t2m_std_anom
G132,subseasonal,subseasonal,singleton_candidate,306,1,26.721951219512196,0.12475823778883056,,,,0.0008251994950899,JP-13,t2m_std_anom
G133,subseasonal,subseasonal,singleton_candidate,340,1,25.962085308056867,0.09599087011078332,,,,0.0006842775867646,JP-13,t2m_std_anom
G134,subseasonal,subseasonal,singleton_candidate,367,1,26.33653846153846,0.1435301266811543,,,,0.0006018526244156,JP-13,t2m_std_anom
G135,subseasonal,subseasonal,accepted_cluster,"202,203",2,9.85251798561151,0.6161270774200963,0.9890094434329697,0.9890094434329697,0.998909451594615,0.0028599850877666,JP-13,t2m_std_anom
G136,subseasonal,subseasonal,accepted_cluster,"201,204",2,23.510729613733908,0.32244004419955363,0.8023100169258739,0.8023100169258739,0.994886464898379,0.0028660596382115997,JP-13,t2m_std_anom
G137,subseasonal,subseasonal,accepted_cluster,"212,213",2,16.650455927051674,0.5529671042095651,0.996014813684786,0.996014813684786,0.9995959293012314,0.0027054199550330003,JP-13,t2m_std_anom
G138,subseasonal,subseasonal,accepted_cluster,"216,217",2,19.70503597122302,0.5158241027080076,0.9926349192232146,0.9926349192232146,0.999706975713179,0.00262916492309,JP-13,t2m_std_anom
G139,subseasonal,subseasonal,accepted_cluster,"210,211",2,17.501597444089455,0.47542347149497965,0.9752175218073948,0.9752175218073948,0.9979770233416841,0.0027833850869348,JP-13,t2m_std_anom
G140,subseasonal,subseasonal,accepted_cluster,"158,159,160",3,9.52695652173913,0.6014781259570178,0.9656177333574444,0.9740581600465131,0.9982504706251852,0.0055108643445009,JP-13,t2m_std_anom
G141,subseasonal,subseasonal,accepted_cluster,"155,156",2,14.805405405405406,0.4280541786318993,0.9550859384198178,0.9550859384198178,0.9988893951954928,0.0037234057226093,JP-13,t2m_std_anom
G142,subseasonal,subseasonal,accepted_cluster,"108,115",2,23.31063829787234,0.24815367405820174,0.7502321637275685,0.7502321637275685,0.984710307260871,0.0053715893063229995,JP-13,t2m_std_anom
G143,subseasonal,subseasonal,accepted_cluster,"161,162,163",3,24.455357142857142,0.3828761912506449,0.9071014878608052,0.9411924817731062,0.9988028856303746,0.0054827684609774,JP-13,t2m_std_anom
G144,subseasonal,subseasonal,singleton_candidate,150,1,21.06923076923077,0.32040045283774127,,,,0.0019504259637434,JP-13,t2m_std_anom
G145,subseasonal,subseasonal,accepted_cluster,"245,246",2,15.132596685082872,0.2030557333315542,0.9866428698574081,0.9866428698574081,0.999016839693776,0.0022363110335575,JP-13,t2m_std_anom
G146,subseasonal,subseasonal,accepted_cluster,"170,171",2,15.132596685082872,0.38600774045874686,0.9809946228259594,0.9809946228259594,0.9993540057214944,0.0035149401521572003,JP-13,t2m_std_anom
G147,subseasonal,subseasonal,accepted_cluster,"141,142",2,19.153846153846153,0.2157510125632339,0.8894786142943286,0.8894786142943286,0.9991977060341828,0.004309070940141,JP-13,t2m_std_anom
G148,subseasonal,subseasonal,accepted_cluster,"133,134",2,15.387640449438203,0.2357916551030568,0.9955169835487071,0.9955169835487071,0.9997422801623206,0.004590855173114999,JP-13,t2m_std_anom
G149,subseasonal,subseasonal,accepted_cluster,"139,140",2,14.340314136125656,0.44996534883277733,0.9806482755402575,0.9806482755402575,0.9996721239886714,0.0044181509560056,JP-13,t2m_std_anom
G150,subseasonal,subseasonal,accepted_cluster,"174,175,176",3,19.425531914893618,0.4909167870418149,0.745877779153006,0.8623821902574664,0.9949000817973368,0.0050961185642169,JP-13,t2m_std_anom
G151,subseasonal,subseasonal,singleton_candidate,177,1,19.425531914893618,0.14204921339224397,,,,0.0016876543294647,JP-13,t2m_std_anom
G152,subseasonal,subseasonal,accepted_cluster,"168,169",2,18.07920792079208,0.5596622589027856,0.960296151791978,0.960296151791978,0.9989560539688103,0.0035273188211466,JP-13,t2m_std_anom
G153,subseasonal,subseasonal,accepted_cluster,"130,131",2,17.390476190476193,0.5517787212250813,0.9843187044743092,0.9843187044743092,0.9974084370156344,0.0047381106643069,JP-13,t2m_std_anom
G154,subseasonal,subseasonal,singleton_candidate,132,1,17.390476190476193,0.14822560214281752,,,,0.0023598070059365,JP-13,t2m_std_anom
G155,subseasonal,subseasonal,accepted_cluster,"189,190,191",3,8.312594840667678,0.45299620832017656,0.7671546800993337,0.8778379289806925,0.9983797234457232,0.0047801078637379,JP-13,t2m_std_anom
G156,subseasonal,subseasonal,accepted_cluster,"181,182",2,16.15929203539823,0.4123778232051161,0.9893470937729426,0.9893470937729426,0.9996838428892252,0.0032815481391641,JP-13,t2m_std_anom
G157,subseasonal,subseasonal,accepted_cluster,"183,184",2,13.16826923076923,0.5600730806503121,0.9577902420028471,0.9577902420028471,0.9992809164752985,0.0032627358542127,JP-13,t2m_std_anom
G158,subseasonal,subseasonal,accepted_cluster,"185,186,187",3,10.220149253731343,0.4985934007322984,0.7928957182282876,0.8468399634126728,0.997028721683165,0.0048492867418188,JP-13,t2m_std_anom
G159,subseasonal,subseasonal,accepted_cluster,"327,328,329,330,331",5,7.814550641940086,0.3428244175816556,0.7420922425352307,0.8771668282116046,0.9943642600657033,0.003641731192411,JP-13,t2m_std_anom
G160,subseasonal,subseasonal,singleton_candidate,333,1,7.814550641940086,0.19922175972601264,,,,0.0007212026661167,JP-13,t2m_std_anom
G161,subseasonal,subseasonal,accepted_cluster,"320,321",2,8.599686028257457,0.5660765288285684,0.9684617301035809,0.9684617301035809,0.9995114924216031,0.0015051475113672,JP-13,t2m_std_anom
G162,subseasonal,subseasonal,accepted_cluster,"297,298",2,8.654028436018958,0.35571753291765384,0.7235074569951959,0.7235074569951959,0.9971482451858045,0.0017558083100019,JP-13,t2m_std_anom
G163,subseasonal,subseasonal,accepted_cluster,"375,377,378,379",4,9.114808652246255,0.40629599048873477,0.7990821773620128,0.8701865317038115,0.9833659794139752,0.0022114770521407,JP-13,t2m_std_anom
G164,subseasonal,subseasonal,accepted_cluster,"380,382",2,8.237593984962405,0.5787059853454196,0.8926277248739445,0.8926277248739445,0.9943106748056256,0.0010675723542531,JP-13,t2m_std_anom
G165,subseasonal,subseasonal,accepted_cluster,"381,385,387",3,8.237593984962405,0.2377047365565963,0.7833000624994607,0.7897879437089191,0.9795157615575881,0.0015672508374438999,JP-13,t2m_std_anom
G166,subseasonal,subseasonal,accepted_cluster,"399,400",2,8.008771929824562,0.1563020221937764,0.7673415593799385,0.7673415593799385,0.9966449448297355,0.0009408877674335001,JP-13,t2m_std_anom
G167,subseasonal,subseasonal,singleton_candidate,389,1,14.22857142857143,0.09337662185339253,,,,0.0005053615070739,JP-13,t2m_std_anom
G168,subseasonal,subseasonal,singleton_candidate,393,1,8.237593984962405,0.14829219509015631,,,,0.0004919416005951,JP-13,t2m_std_anom
G169,subseasonal,subseasonal,accepted_cluster,"388,391",2,9.348122866894197,0.4073370663086359,0.8524116773999288,0.8524116773999288,0.990904827526549,0.0010105443985735998,JP-13,t2m_std_anom
G170,subseasonal,subseasonal,accepted_cluster,"392,394",2,8.807073954983922,0.16422424024261986,0.8587615563839756,0.8587615563839756,0.9910371933272252,0.0009852002205636,JP-13,t2m_std_anom
G171,subseasonal,subseasonal,accepted_cluster,"395,396,397",3,12.36568848758465,0.347094847581583,0.7216215216387387,0.754506806419581,0.9899901829087474,0.0014438435298455,JP-13,t2m_std_anom
G172,subseasonal,subseasonal,singleton_candidate,398,1,8.287443267776096,0.24764214474542973,,,,0.0004724362855005,JP-13,t2m_std_anom
G173,subseasonal,subseasonal,accepted_cluster,"355,356,357",3,7.640167364016736,0.5531648375404011,0.961410726135035,0.9700887052453028,0.9980856701147437,0.0019503556407253998,JP-13,t2m_std_anom
G174,subseasonal,subseasonal,accepted_cluster,"352,353,354",3,8.807073954983922,0.3122615642770009,0.7268332849197798,0.803121705138999,0.9948927085474991,0.0019763230663419,JP-13,t2m_std_anom
G175,subseasonal,subseasonal,accepted_cluster,"370,372",2,8.878444084278769,0.4794770272820263,0.9880443502319275,0.9880443502319275,0.9932929620867927,0.0011616943591179,JP-13,t2m_std_anom
G176,subseasonal,subseasonal,accepted_cluster,"371,373",2,10.394686907020873,0.3049283866177262,0.9568167918374302,0.9568167918374302,0.9976712495312162,0.0011527015186195001,JP-13,t2m_std_anom
G177,subseasonal,subseasonal,accepted_cluster,"257,258",2,9.009868421052632,0.44140675331755613,0.9957162013963405,0.9957162013963405,0.9997131967093632,0.0020988561243303,JP-13,t2m_std_anom
G178,subseasonal,subseasonal,accepted_cluster,"277,278",2,9.009868421052632,0.2699305366015717,0.9943223606033382,0.9943223606033382,0.9991921441815517,0.0019450684343468002,JP-13,t2m_std_anom
G179,subseasonal,subseasonal,accepted_cluster,"280,281,283",3,9.38013698630137,0.39180581649486557,0.8256960600667095,0.9031133173303841,0.9935126877079254,0.0028528894907717,JP-13,t2m_std_anom
G180,subseasonal,subseasonal,accepted_cluster,"302,303",2,11.134146341463415,0.26033541003279687,0.9962282133645376,0.9962282133645376,0.9997825192016514,0.0017093358418183,JP-13,t2m_std_anom
G181,subseasonal,subseasonal,accepted_cluster,"300,301",2,10.454198473282442,0.23798717668762814,0.9876269623164831,0.9876269623164831,0.9988910410633302,0.0017377584926457001,JP-13,t2m_std_anom
G182,subseasonal,subseasonal,singleton_candidate,299,1,11.134146341463415,0.1315937657076219,,,,0.0008703723692849,JP-13,t2m_std_anom
G183,subseasonal,subseasonal,accepted_cluster,"312,313",2,9.747330960854093,0.34396728152387546,0.9852773738399965,0.9852773738399965,0.9977447504272501,0.0015643010248268998,JP-13,t2m_std_anom
G184,subseasonal,subseasonal,accepted_cluster,"315,318",2,9.678445229681978,0.22260257275129458,0.9489751335939521,0.9489751335939521,0.9982795140137417,0.0015187716882278,JP-13,t2m_std_anom
G185,subseasonal,subseasonal,accepted_cluster,"319,323,324",3,9.678445229681978,0.3768347617415905,0.7418095893212182,0.8105454406234434,0.9922813589226994,0.0022480326610281997,JP-13,t2m_std_anom
G186,subseasonal,subseasonal,accepted_cluster,"346,347",2,19.020833333333332,0.12100042934798154,0.7396512284639811,0.7396512284639811,0.9997358254744344,0.0013470439569141,JP-13,t2m_std_anom
G187,subseasonal,subseasonal,accepted_cluster,"344,345",2,9.444827586206896,0.4507449339324006,0.91857957103033,0.91857957103033,0.9992617099919844,0.0013499275611425,JP-13,t2m_std_anom
G188,subseasonal,subseasonal,accepted_cluster,"363,364",2,9.160535117056856,0.275522411109754,0.9579860221141204,0.9579860221141204,0.9981205755610391,0.0012424150093717,JP-13,t2m_std_anom
G189,subseasonal,subseasonal,singleton_candidate,360,1,9.160535117056856,0.36863776291757155,,,,0.0006326048023282,JP-13,t2m_std_anom
G190,subseasonal,subseasonal,accepted_cluster,"61,62",2,29.934426229508194,0.48004880263452177,0.9923829517701284,0.9923829517701284,0.999794630108113,0.0076338727731796,JP-13,t2m_std_anom
G191,subseasonal,subseasonal,accepted_cluster,"14,15,16",3,29.294117647058822,0.5394742091296936,0.8130671528355635,0.8900195303106319,0.9884499127081874,0.021724414474366502,JP-13,t2m_std_anom
G192,subseasonal,subseasonal,accepted_cluster,"51,52",2,15.696275071633236,0.5294321388407716,0.9980239722868821,0.9980239722868821,0.9996857952098821,0.0082783387159704,JP-13,t2m_std_anom
G193,subseasonal,subseasonal,accepted_cluster,"63,64",2,15.970845481049563,0.46911860647714393,0.9997114417056799,0.9997114417056799,0.9999248461601143,0.0074541617186674,JP-13,t2m_std_anom
G194,subseasonal,subseasonal,accepted_cluster,"75,76",2,15.562499999999998,0.2882007407789595,0.9386129447529956,0.9386129447529956,0.9997741526435494,0.0069465446432919,JP-13,t2m_std_anom
G195,subseasonal,subseasonal,singleton_candidate,77,1,15.518413597733712,0.10729772115217293,,,,0.0034494627932877,JP-13,t2m_std_anom
G196,subseasonal,subseasonal,accepted_cluster,"73,74",2,21.48235294117647,0.39278070246562935,0.9984903530339979,0.9984903530339979,0.9989227105616121,0.0070279898727485,JP-13,t2m_std_anom
G197,subseasonal,subseasonal,accepted_cluster,"275,276",2,21.65217391304348,0.14927190343517044,0.9495773751792862,0.9495773751792862,0.9999221398856173,0.0019607118850388,JP-13,t2m_std_anom
G198,subseasonal,subseasonal,singleton_candidate,274,1,16.40119760479042,0.11512237556576799,,,,0.0009842102772182,JP-13,t2m_std_anom
G199,subseasonal,subseasonal,accepted_cluster,"243,244",2,22.178137651821864,0.22791471917515901,0.9909538941839584,0.9909538941839584,0.9990509755460422,0.0022844982703372,JP-13,t2m_std_anom
G200,subseasonal,subseasonal,singleton_candidate,228,1,22.088709677419356,0.2477146306521543,,,,0.0012648026653987,JP-13,t2m_std_anom
G201,subseasonal,subseasonal,accepted_cluster,"102,103",2,16.5,0.350718146510984,0.7520928909429987,0.7520928909429987,0.9986508259047334,0.005721286479114501,JP-13,t2m_std_anom
G202,subseasonal,subseasonal,accepted_cluster,"98,99",2,19.564285714285713,0.21350524491275402,0.8747352176413895,0.8747352176413895,0.9979980656740471,0.0057972557413212,JP-13,t2m_std_anom
G203,subseasonal,subseasonal,singleton_candidate,97,1,19.564285714285713,0.16550263848912697,,,,0.0029215098875124,JP-13,t2m_std_anom
G204,subseasonal,subseasonal,accepted_cluster,"78,79",2,28.68062827225131,0.5155079337645072,0.9873571963379665,0.9873571963379665,0.9991288974900855,0.006838406793433701,JP-13,t2m_std_anom
